,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
9595,972b6e82-421f-43f6-905c-2168933de18f,heart,18/10/2020 11:47,video,Animals,positive,60
9596,972b6e82-421f-43f6-905c-2168933de18f,interested,06/04/2021 18:04,video,Animals,positive,30
9597,972b6e82-421f-43f6-905c-2168933de18f,want,18/12/2020 00:18,video,Animals,positive,70
9598,972b6e82-421f-43f6-905c-2168933de18f,want,03/09/2020 14:43,video,Animals,positive,70
9599,972b6e82-421f-43f6-905c-2168933de18f,interested,25/04/2021 21:20,video,Animals,positive,30
9600,972b6e82-421f-43f6-905c-2168933de18f,like,29/06/2020 22:13,video,Animals,positive,50
9601,972b6e82-421f-43f6-905c-2168933de18f,love,23/07/2020 09:56,video,Animals,positive,65
9602,972b6e82-421f-43f6-905c-2168933de18f,super love,15/05/2021 04:41,video,Animals,positive,75
9603,972b6e82-421f-43f6-905c-2168933de18f,super love,08/10/2020 08:16,video,Animals,positive,75
9604,972b6e82-421f-43f6-905c-2168933de18f,disgust,10/04/2021 22:01,video,Animals,negative,0
9605,972b6e82-421f-43f6-905c-2168933de18f,peeking,20/02/2021 07:23,video,Animals,neutral,35
9606,972b6e82-421f-43f6-905c-2168933de18f,peeking,04/02/2021 18:42,video,Animals,neutral,35
9607,972b6e82-421f-43f6-905c-2168933de18f,adore,14/04/2021 05:59,video,Animals,positive,72
9608,972b6e82-421f-43f6-905c-2168933de18f,like,31/10/2020 11:00,video,Animals,positive,50
9609,972b6e82-421f-43f6-905c-2168933de18f,adore,09/08/2020 21:47,video,Animals,positive,72
9610,972b6e82-421f-43f6-905c-2168933de18f,heart,20/01/2021 04:03,video,Animals,positive,60
9611,972b6e82-421f-43f6-905c-2168933de18f,interested,04/01/2021 09:24,video,Animals,positive,30
9612,972b6e82-421f-43f6-905c-2168933de18f,love,19/06/2020 13:37,video,Animals,positive,65
9613,972b6e82-421f-43f6-905c-2168933de18f,disgust,15/08/2020 09:12,video,Animals,negative,0
9614,972b6e82-421f-43f6-905c-2168933de18f,worried,10/06/2021 08:02,video,Animals,negative,12
9615,972b6e82-421f-43f6-905c-2168933de18f,love,27/01/2021 03:34,video,Animals,positive,65
9616,972b6e82-421f-43f6-905c-2168933de18f,adore,01/09/2020 23:09,video,Animals,positive,72
9617,972b6e82-421f-43f6-905c-2168933de18f,super love,21/09/2020 05:19,video,Animals,positive,75
9619,f6c9e663-620c-4d18-9494-7eea83fbf4b7,like,06/05/2021 23:41,audio,Animals,positive,50
9620,f6c9e663-620c-4d18-9494-7eea83fbf4b7,super love,23/03/2021 16:51,audio,Animals,positive,75
9621,f6c9e663-620c-4d18-9494-7eea83fbf4b7,interested,26/07/2020 22:46,audio,Animals,positive,30
9622,f6c9e663-620c-4d18-9494-7eea83fbf4b7,interested,21/05/2021 08:50,audio,Animals,positive,30
9623,f6c9e663-620c-4d18-9494-7eea83fbf4b7,disgust,13/09/2020 20:34,audio,Animals,negative,0
9624,f6c9e663-620c-4d18-9494-7eea83fbf4b7,intrigued,27/08/2020 20:03,audio,Animals,positive,45
9625,f6c9e663-620c-4d18-9494-7eea83fbf4b7,heart,19/02/2021 12:35,audio,Animals,positive,60
9626,f6c9e663-620c-4d18-9494-7eea83fbf4b7,love,15/06/2021 11:00,audio,Animals,positive,65
9627,f6c9e663-620c-4d18-9494-7eea83fbf4b7,peeking,06/12/2020 08:52,audio,Animals,neutral,35
9628,f6c9e663-620c-4d18-9494-7eea83fbf4b7,cherish,16/12/2020 04:12,audio,Animals,positive,70
9629,f6c9e663-620c-4d18-9494-7eea83fbf4b7,dislike,18/11/2020 09:40,audio,Animals,negative,10
9630,f6c9e663-620c-4d18-9494-7eea83fbf4b7,peeking,13/12/2020 19:16,audio,Animals,neutral,35
9631,f6c9e663-620c-4d18-9494-7eea83fbf4b7,peeking,19/10/2020 11:38,audio,Animals,neutral,35
9632,f6c9e663-620c-4d18-9494-7eea83fbf4b7,indifferent,19/06/2020 11:28,audio,Animals,neutral,20
9633,f6c9e663-620c-4d18-9494-7eea83fbf4b7,interested,24/01/2021 01:29,audio,Animals,positive,30
9634,f6c9e663-620c-4d18-9494-7eea83fbf4b7,dislike,21/09/2020 18:32,audio,Animals,negative,10
9635,f6c9e663-620c-4d18-9494-7eea83fbf4b7,love,28/12/2020 17:34,audio,Animals,positive,65
9636,f6c9e663-620c-4d18-9494-7eea83fbf4b7,love,06/05/2021 05:17,audio,Animals,positive,65
9637,f6c9e663-620c-4d18-9494-7eea83fbf4b7,interested,03/12/2020 17:19,audio,Animals,positive,30
9638,f6c9e663-620c-4d18-9494-7eea83fbf4b7,love,26/06/2020 13:39,audio,Animals,positive,65
9640,78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,03/07/2020 04:27,GIF,public speaking,negative,15
9641,78c7c5a7-5de4-469e-8460-49e8e491bde6,worried,11/01/2021 04:28,GIF,public speaking,negative,12
9642,78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,26/08/2020 10:28,GIF,public speaking,positive,45
9643,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,15/10/2020 03:58,GIF,public speaking,positive,60
9644,78c7c5a7-5de4-469e-8460-49e8e491bde6,like,08/05/2021 05:44,GIF,public speaking,positive,50
9645,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,26/02/2021 10:14,GIF,public speaking,positive,70
9646,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,25/11/2020 01:58,GIF,public speaking,positive,60
9647,78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,28/05/2021 23:34,GIF,public speaking,positive,45
9648,78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,20/08/2020 22:02,GIF,public speaking,negative,15
9649,78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,26/03/2021 15:59,GIF,public speaking,negative,10
9650,78c7c5a7-5de4-469e-8460-49e8e491bde6,hate,16/03/2021 18:24,GIF,public speaking,negative,5
9651,78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,19/06/2020 13:32,GIF,public speaking,positive,70
9652,78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,30/01/2021 10:46,GIF,public speaking,negative,0
9653,78c7c5a7-5de4-469e-8460-49e8e491bde6,love,29/12/2020 01:05,GIF,public speaking,positive,65
9654,78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,18/01/2021 01:31,GIF,public speaking,positive,72
9655,78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,31/01/2021 08:00,GIF,public speaking,negative,10
9656,78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,14/07/2020 01:21,GIF,public speaking,positive,70
9657,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,10/02/2021 17:56,GIF,public speaking,positive,60
9658,78c7c5a7-5de4-469e-8460-49e8e491bde6,love,27/06/2020 04:36,GIF,public speaking,positive,65
9659,78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,27/12/2020 22:15,GIF,public speaking,positive,70
9660,78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,08/09/2020 08:27,GIF,public speaking,positive,72
9661,78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,22/11/2020 06:23,GIF,public speaking,positive,45
9662,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,06/01/2021 01:37,GIF,public speaking,positive,70
9663,78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,17/08/2020 04:16,GIF,public speaking,negative,10
9664,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,02/12/2020 00:16,GIF,public speaking,positive,60
9665,78c7c5a7-5de4-469e-8460-49e8e491bde6,peeking,29/01/2021 19:19,GIF,public speaking,neutral,35
9666,78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,26/07/2020 04:20,GIF,public speaking,negative,0
9667,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,09/07/2020 23:12,GIF,public speaking,positive,60
9668,78c7c5a7-5de4-469e-8460-49e8e491bde6,love,02/06/2021 03:51,GIF,public speaking,positive,65
9669,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,14/06/2021 21:11,GIF,public speaking,positive,70
9670,78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,07/11/2020 15:12,GIF,public speaking,negative,10
9671,78c7c5a7-5de4-469e-8460-49e8e491bde6,interested,02/05/2021 04:50,GIF,public speaking,positive,30
9672,78c7c5a7-5de4-469e-8460-49e8e491bde6,interested,16/04/2021 22:23,GIF,public speaking,positive,30
9673,78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,03/04/2021 12:00,GIF,public speaking,positive,45
9674,78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,26/01/2021 01:05,GIF,public speaking,positive,60
9676,d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,30/07/2020 04:29,GIF,culture,negative,15
9677,d75016e9-9817-47e7-a2f9-dbfae392d3d6,worried,20/01/2021 08:50,GIF,culture,negative,12
9678,d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,26/08/2020 02:46,GIF,culture,negative,15
9679,d75016e9-9817-47e7-a2f9-dbfae392d3d6,super love,10/06/2021 07:54,GIF,culture,positive,75
9680,d75016e9-9817-47e7-a2f9-dbfae392d3d6,adore,29/07/2020 08:55,GIF,culture,positive,72
9682,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,indifferent,23/06/2020 04:44,video,culture,neutral,20
9683,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,dislike,30/05/2021 19:45,video,culture,negative,10
9684,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,want,13/03/2021 11:54,video,culture,positive,70
9685,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,super love,11/01/2021 09:17,video,culture,positive,75
9686,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,love,16/11/2020 15:25,video,culture,positive,65
9687,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,08/05/2021 13:39,video,culture,negative,0
9688,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,24/10/2020 22:59,video,culture,negative,0
9690,46bd9a52-6547-457f-87fa-0e434e5bc61c,heart,22/07/2020 22:42,photo,fitness,positive,60
9691,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,07/05/2021 18:51,photo,fitness,negative,10
9692,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,05/06/2021 04:39,photo,fitness,positive,75
9693,46bd9a52-6547-457f-87fa-0e434e5bc61c,cherish,23/07/2020 05:44,photo,fitness,positive,70
9694,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,07/11/2020 03:37,photo,fitness,negative,10
9695,46bd9a52-6547-457f-87fa-0e434e5bc61c,peeking,24/09/2020 16:51,photo,fitness,neutral,35
9696,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,07/12/2020 12:24,photo,fitness,negative,10
9697,46bd9a52-6547-457f-87fa-0e434e5bc61c,love,05/06/2021 04:24,photo,fitness,positive,65
9698,46bd9a52-6547-457f-87fa-0e434e5bc61c,intrigued,24/05/2021 15:32,photo,fitness,positive,45
9699,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,27/08/2020 07:49,photo,fitness,positive,72
9700,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,17/04/2021 00:10,photo,fitness,negative,10
9701,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,25/05/2021 05:58,photo,fitness,negative,12
9702,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,17/05/2021 02:11,photo,fitness,negative,10
9703,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,05/04/2021 01:13,photo,fitness,positive,75
9704,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,09/07/2020 18:36,photo,fitness,positive,70
9705,46bd9a52-6547-457f-87fa-0e434e5bc61c,hate,17/03/2021 00:36,photo,fitness,negative,5
9706,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,29/12/2020 22:15,photo,fitness,positive,75
9707,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,03/08/2020 17:13,photo,fitness,positive,70
9708,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,15/12/2020 03:10,photo,fitness,positive,72
9709,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,23/06/2020 04:05,photo,fitness,positive,75
9710,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,25/11/2020 14:16,photo,fitness,negative,10
9711,46bd9a52-6547-457f-87fa-0e434e5bc61c,intrigued,12/06/2021 23:03,photo,fitness,positive,45
9712,46bd9a52-6547-457f-87fa-0e434e5bc61c,heart,10/04/2021 19:06,photo,fitness,positive,60
9713,46bd9a52-6547-457f-87fa-0e434e5bc61c,indifferent,03/06/2021 21:42,photo,fitness,neutral,20
9714,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,16/06/2021 00:22,photo,fitness,negative,12
9715,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,17/05/2021 06:30,photo,fitness,negative,12
9716,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,19/10/2020 01:31,photo,fitness,negative,0
9717,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,24/04/2021 10:06,photo,fitness,positive,72
9718,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,21/10/2020 10:10,photo,fitness,negative,15
9719,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,26/11/2020 02:13,photo,fitness,negative,15
9720,46bd9a52-6547-457f-87fa-0e434e5bc61c,peeking,03/12/2020 13:49,photo,fitness,neutral,35
9721,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,17/03/2021 19:59,photo,fitness,positive,75
9722,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,11/02/2021 18:48,photo,fitness,positive,70
9723,46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,18/03/2021 13:41,photo,fitness,negative,15
9724,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,28/12/2020 17:47,photo,fitness,negative,0
9725,46bd9a52-6547-457f-87fa-0e434e5bc61c,dislike,05/11/2020 16:54,photo,fitness,negative,10
9726,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,26/07/2020 17:57,photo,fitness,positive,75
9727,46bd9a52-6547-457f-87fa-0e434e5bc61c,cherish,30/11/2020 14:47,photo,fitness,positive,70
9728,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,14/10/2020 01:23,photo,fitness,negative,0
9729,46bd9a52-6547-457f-87fa-0e434e5bc61c,cherish,24/06/2020 16:50,photo,fitness,positive,70
9730,46bd9a52-6547-457f-87fa-0e434e5bc61c,like,03/09/2020 13:26,photo,fitness,positive,50
9731,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,13/12/2020 07:09,photo,fitness,negative,0
9732,46bd9a52-6547-457f-87fa-0e434e5bc61c,like,15/03/2021 06:50,photo,fitness,positive,50
9733,46bd9a52-6547-457f-87fa-0e434e5bc61c,want,15/05/2021 02:19,photo,fitness,positive,70
9735,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,16/09/2020 23:33,photo,culture,negative,12
9736,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,17/12/2020 13:14,photo,culture,positive,75
9737,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,22/03/2021 12:48,photo,culture,positive,70
9738,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,intrigued,12/02/2021 11:59,photo,culture,positive,45
9739,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,19/01/2021 20:12,photo,culture,positive,70
9740,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,22/12/2020 23:10,photo,culture,positive,50
9741,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,17/01/2021 02:19,photo,culture,negative,10
9742,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,21/04/2021 20:59,photo,culture,neutral,20
9743,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,29/03/2021 16:18,photo,culture,negative,10
9744,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,heart,26/11/2020 16:58,photo,culture,positive,60
9745,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,peeking,25/08/2020 12:22,photo,culture,neutral,35
9746,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,peeking,10/05/2021 05:29,photo,culture,neutral,35
9747,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,13/05/2021 23:29,photo,culture,neutral,20
9748,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,15/08/2020 23:45,photo,culture,negative,0
9749,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,16/05/2021 05:26,photo,culture,negative,15
9750,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,02/06/2021 23:38,photo,culture,negative,10
9751,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,interested,27/11/2020 18:39,photo,culture,positive,30
9752,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,29/05/2021 15:33,photo,culture,negative,15
9753,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,adore,15/07/2020 05:27,photo,culture,positive,72
9754,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,love,24/07/2020 11:16,photo,culture,positive,65
9755,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,love,29/09/2020 02:43,photo,culture,positive,65
9756,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,14/01/2021 14:22,photo,culture,negative,5
9757,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,20/02/2021 09:06,photo,culture,positive,50
9758,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,16/02/2021 07:59,photo,culture,positive,70
9759,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,21/04/2021 00:54,photo,culture,negative,12
9760,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,heart,16/04/2021 12:45,photo,culture,positive,60
9761,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,27/05/2021 20:32,photo,culture,positive,50
9762,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,25/03/2021 19:29,photo,culture,neutral,20
9763,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,05/11/2020 17:37,photo,culture,negative,5
9764,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,like,26/09/2020 04:10,photo,culture,positive,50
9765,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,01/06/2021 18:50,photo,culture,neutral,20
9766,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,13/07/2020 16:20,photo,culture,negative,0
9767,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,interested,05/11/2020 00:44,photo,culture,positive,30
9768,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,dislike,22/03/2021 18:19,photo,culture,negative,10
9769,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,04/11/2020 09:50,photo,culture,positive,70
9770,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,09/04/2021 15:33,photo,culture,negative,12
9771,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,12/07/2020 18:10,photo,culture,positive,75
9772,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,intrigued,30/09/2020 21:02,photo,culture,positive,45
9773,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,12/07/2020 16:29,photo,culture,negative,5
9774,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,05/06/2021 10:28,photo,culture,negative,0
9775,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,17/02/2021 02:22,photo,culture,negative,15
9776,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,23/02/2021 21:57,photo,culture,positive,70
9777,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,want,06/06/2021 12:16,photo,culture,positive,70
9778,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,06/07/2020 05:31,photo,culture,negative,5
9779,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,hate,17/03/2021 18:09,photo,culture,negative,5
9781,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,11/12/2020 05:50,photo,cooking,positive,70
9782,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,30/06/2020 16:57,photo,cooking,positive,72
9783,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,22/04/2021 10:38,photo,cooking,negative,10
9784,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,06/12/2020 11:07,photo,cooking,positive,70
9785,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,01/02/2021 22:09,photo,cooking,positive,70
9786,501b2f88-999b-4ad9-b2f5-4b9c36a31259,hate,07/07/2020 03:26,photo,cooking,negative,5
9787,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,06/03/2021 12:13,photo,cooking,positive,45
9788,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,27/08/2020 02:48,photo,cooking,neutral,35
9789,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,03/12/2020 02:19,photo,cooking,positive,72
9790,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,10/06/2021 11:53,photo,cooking,negative,12
9791,501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,08/07/2020 22:16,photo,cooking,negative,15
9792,501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,06/04/2021 21:39,photo,cooking,negative,15
9793,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,27/11/2020 09:34,photo,cooking,neutral,35
9794,501b2f88-999b-4ad9-b2f5-4b9c36a31259,like,01/12/2020 15:52,photo,cooking,positive,50
9795,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,29/12/2020 11:59,photo,cooking,negative,10
9796,501b2f88-999b-4ad9-b2f5-4b9c36a31259,like,03/10/2020 02:26,photo,cooking,positive,50
9797,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,23/12/2020 02:41,photo,cooking,negative,10
9798,501b2f88-999b-4ad9-b2f5-4b9c36a31259,interested,14/01/2021 03:22,photo,cooking,positive,30
9799,501b2f88-999b-4ad9-b2f5-4b9c36a31259,peeking,13/01/2021 13:22,photo,cooking,neutral,35
9800,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,04/06/2021 12:17,photo,cooking,negative,10
9801,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,26/04/2021 00:41,photo,cooking,negative,12
9802,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,03/01/2021 03:39,photo,cooking,positive,70
9803,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,01/04/2021 15:50,photo,cooking,negative,12
9804,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,11/02/2021 08:25,photo,cooking,negative,0
9805,501b2f88-999b-4ad9-b2f5-4b9c36a31259,heart,27/11/2020 18:11,photo,cooking,positive,60
9806,501b2f88-999b-4ad9-b2f5-4b9c36a31259,interested,07/04/2021 05:33,photo,cooking,positive,30
9807,501b2f88-999b-4ad9-b2f5-4b9c36a31259,heart,07/11/2020 17:20,photo,cooking,positive,60
9808,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,11/01/2021 11:33,photo,cooking,negative,0
9809,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,24/01/2021 15:09,photo,cooking,negative,12
9810,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,10/06/2021 16:41,photo,cooking,negative,10
9811,501b2f88-999b-4ad9-b2f5-4b9c36a31259,cherish,05/06/2021 19:54,photo,cooking,positive,70
9812,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,11/09/2020 18:07,photo,cooking,positive,45
9813,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,14/05/2021 22:14,photo,cooking,positive,75
9814,501b2f88-999b-4ad9-b2f5-4b9c36a31259,want,25/12/2020 22:05,photo,cooking,positive,70
9815,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,20/04/2021 01:16,photo,cooking,negative,10
9816,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,19/05/2021 10:01,photo,cooking,positive,45
9817,501b2f88-999b-4ad9-b2f5-4b9c36a31259,intrigued,18/09/2020 21:27,photo,cooking,positive,45
9818,501b2f88-999b-4ad9-b2f5-4b9c36a31259,hate,21/10/2020 05:36,photo,cooking,negative,5
9819,501b2f88-999b-4ad9-b2f5-4b9c36a31259,dislike,29/06/2020 02:59,photo,cooking,negative,10
9820,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,28/12/2020 13:09,photo,cooking,positive,75
9821,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,03/08/2020 05:59,photo,cooking,positive,72
9823,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,28/09/2020 06:28,audio,tennis,positive,30
9824,df15da28-c038-4d0c-a63a-eac77f650ee3,love,16/03/2021 21:59,audio,tennis,positive,65
9825,df15da28-c038-4d0c-a63a-eac77f650ee3,hate,21/12/2020 22:43,audio,tennis,negative,5
9826,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,21/10/2020 14:53,audio,tennis,positive,75
9827,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,04/05/2021 14:13,audio,tennis,positive,30
9828,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,25/04/2021 13:01,audio,tennis,positive,70
9829,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,06/10/2020 12:27,audio,tennis,neutral,20
9830,df15da28-c038-4d0c-a63a-eac77f650ee3,hate,21/08/2020 23:57,audio,tennis,negative,5
9831,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,10/02/2021 06:22,audio,tennis,negative,15
9832,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,06/09/2020 16:34,audio,tennis,negative,10
9833,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,07/06/2021 14:38,audio,tennis,negative,12
9834,df15da28-c038-4d0c-a63a-eac77f650ee3,intrigued,27/11/2020 11:26,audio,tennis,positive,45
9835,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,01/04/2021 06:43,audio,tennis,negative,12
9836,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,10/01/2021 23:59,audio,tennis,positive,70
9837,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,12/07/2020 23:06,audio,tennis,positive,70
9838,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,24/12/2020 03:00,audio,tennis,negative,10
9839,df15da28-c038-4d0c-a63a-eac77f650ee3,want,09/06/2021 20:14,audio,tennis,positive,70
9840,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,05/02/2021 16:31,audio,tennis,negative,12
9841,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,14/09/2020 08:23,audio,tennis,negative,15
9842,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,21/12/2020 04:54,audio,tennis,negative,12
9843,df15da28-c038-4d0c-a63a-eac77f650ee3,want,15/12/2020 08:16,audio,tennis,positive,70
9844,df15da28-c038-4d0c-a63a-eac77f650ee3,want,03/10/2020 20:23,audio,tennis,positive,70
9845,df15da28-c038-4d0c-a63a-eac77f650ee3,peeking,03/02/2021 05:13,audio,tennis,neutral,35
9846,df15da28-c038-4d0c-a63a-eac77f650ee3,heart,07/06/2021 13:15,audio,tennis,positive,60
9847,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,27/10/2020 17:15,audio,tennis,negative,0
9848,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,04/06/2021 01:47,audio,tennis,neutral,20
